StaySwitch,center_year,log_rain_per_day,StaySwitch2,prev_fledge,penguinseq
TRUE,3,-1.3105825393841943,FALSE,TRUE,47441
TRUE,3,-1.3105825393841943,TRUE,FALSE,27041
TRUE,3,-1.3105825393841943,TRUE,TRUE,1732
TRUE,3,-1.3105825393841943,TRUE,TRUE,10227
TRUE,3,-1.3105825393841943,TRUE,FALSE,46633
TRUE,3,-1.3105825393841943,TRUE,TRUE,46708
TRUE,3,-1.3105825393841943,TRUE,FALSE,40084
TRUE,3,-1.3105825393841943,TRUE,FALSE,27292
TRUE,3,-1.3105825393841943,TRUE,TRUE,22380
TRUE,3,-1.3105825393841943,TRUE,TRUE,36089
TRUE,3,-1.3105825393841943,FALSE,TRUE,2140
TRUE,3,-1.3105825393841943,TRUE,TRUE,35978
TRUE,3,-1.3105825393841943,TRUE,TRUE,47436
TRUE,6,-1.3105825393841943,FALSE,TRUE,9491
TRUE,3,-1.3105825393841943,TRUE,FALSE,46206
TRUE,3,-1.3105825393841943,TRUE,TRUE,40167
TRUE,3,-1.3105825393841943,FALSE,TRUE,2365
TRUE,3,-1.3105825393841943,FALSE,TRUE,18421
TRUE,3,-1.3105825393841943,FALSE,TRUE,46224
TRUE,3,-1.3105825393841943,TRUE,FALSE,40118
TRUE,3,-1.3105825393841943,TRUE,FALSE,1359
TRUE,3,-1.3105825393841943,TRUE,TRUE,8649
FALSE,5,-1.3105825393841943,FALSE,TRUE,30184
TRUE,3,-1.3105825393841943,TRUE,FALSE,25747
TRUE,3,-1.3105825393841943,TRUE,FALSE,40179
TRUE,3,-1.3105825393841943,TRUE,TRUE,40190
TRUE,3,-1.3105825393841943,TRUE,TRUE,1983
TRUE,3,-1.3105825393841943,FALSE,FALSE,46711
TRUE,3,-1.3105825393841943,TRUE,FALSE,2122
TRUE,3,-1.3105825393841943,TRUE,FALSE,47113
TRUE,6,-1.3105825393841943,TRUE,TRUE,62705
TRUE,3,-1.3105825393841943,TRUE,FALSE,25600
FALSE,3,-1.3105825393841943,FALSE,TRUE,36154
TRUE,3,-1.3105825393841943,TRUE,TRUE,1038
TRUE,3,-1.3105825393841943,FALSE,TRUE,31162
TRUE,3,-1.3105825393841943,TRUE,FALSE,8592
TRUE,3,-1.3105825393841943,TRUE,TRUE,46635
TRUE,6,-1.3105825393841943,TRUE,TRUE,27498
FALSE,3,-1.3105825393841943,TRUE,FALSE,46717
TRUE,3,-1.3105825393841943,TRUE,TRUE,47056
TRUE,3,-1.3105825393841943,TRUE,TRUE,46713
TRUE,3,-1.3105825393841943,TRUE,FALSE,7763
TRUE,3,-1.3105825393841943,TRUE,TRUE,2464
TRUE,3,-1.3105825393841943,FALSE,TRUE,25787
TRUE,3,-1.3105825393841943,TRUE,TRUE,1905
TRUE,3,-1.3105825393841943,TRUE,TRUE,25898
TRUE,3,-1.3105825393841943,TRUE,TRUE,46645
TRUE,3,-1.3105825393841943,TRUE,TRUE,36122
TRUE,3,-1.3105825393841943,TRUE,TRUE,18142
TRUE,3,-1.3105825393841943,FALSE,TRUE,47106
TRUE,6,-1.3105825393841943,FALSE,FALSE,28425
TRUE,7,-1.3105825393841943,TRUE,TRUE,62661
TRUE,3,-1.3105825393841943,TRUE,TRUE,46637
TRUE,3,-1.3105825393841943,TRUE,TRUE,7770
TRUE,3,-1.3105825393841943,FALSE,TRUE,8390
TRUE,6,-1.3105825393841943,TRUE,TRUE,32268
TRUE,3,-1.3105825393841943,TRUE,TRUE,18432
TRUE,3,-1.3105825393841943,TRUE,TRUE,25653
TRUE,3,-1.3105825393841943,TRUE,FALSE,2664
TRUE,6,-1.3105825393841943,TRUE,TRUE,29039
FALSE,4,-1.3105825393841943,TRUE,FALSE,10425
TRUE,3,-1.3105825393841943,TRUE,TRUE,46702
TRUE,3,-1.3105825393841943,FALSE,TRUE,47442
TRUE,3,-1.3105825393841943,TRUE,TRUE,40005
TRUE,3,-1.3105825393841943,TRUE,TRUE,40209
TRUE,3,-1.3105825393841943,FALSE,FALSE,1472
TRUE,3,-1.3105825393841943,TRUE,FALSE,47118
FALSE,3,-1.3105825393841943,FALSE,FALSE,2598
TRUE,7,-1.3105825393841943,TRUE,TRUE,28344
TRUE,3,-1.3105825393841943,TRUE,TRUE,4755
TRUE,3,-1.3105825393841943,FALSE,TRUE,8617
TRUE,3,-1.3105825393841943,TRUE,FALSE,46218
TRUE,3,-1.3105825393841943,TRUE,TRUE,40185
TRUE,6,-1.3105825393841943,FALSE,FALSE,7812
TRUE,3,-1.3105825393841943,FALSE,TRUE,10440
TRUE,3,-1.3105825393841943,FALSE,TRUE,44537
TRUE,3,-1.3105825393841943,TRUE,FALSE,1501
TRUE,3,-1.3105825393841943,TRUE,TRUE,8625
TRUE,3,-1.3105825393841943,TRUE,TRUE,2547
TRUE,3,-1.3105825393841943,TRUE,TRUE,4471
TRUE,5,-1.3105825393841943,TRUE,TRUE,47296
TRUE,3,-1.3105825393841943,TRUE,FALSE,1034
TRUE,6,-1.3105825393841943,TRUE,TRUE,10328
TRUE,3,-1.3105825393841943,TRUE,TRUE,46666
TRUE,3,-1.3105825393841943,TRUE,TRUE,40200
TRUE,4,-1.3105825393841943,TRUE,TRUE,36335
TRUE,3,-1.3105825393841943,FALSE,TRUE,47120
TRUE,3,-1.3105825393841943,TRUE,FALSE,46655
TRUE,3,-1.3105825393841943,TRUE,FALSE,4000
TRUE,3,-1.3105825393841943,TRUE,TRUE,1735
TRUE,3,-1.3105825393841943,FALSE,FALSE,26908
TRUE,3,-1.3105825393841943,TRUE,TRUE,18373
TRUE,3,-1.3105825393841943,TRUE,TRUE,2557
TRUE,3,-1.3105825393841943,TRUE,FALSE,22345
TRUE,3,-1.3105825393841943,FALSE,TRUE,8665
TRUE,3,-1.3105825393841943,TRUE,FALSE,4704
TRUE,3,-1.3105825393841943,TRUE,TRUE,8951
TRUE,3,-1.3105825393841943,TRUE,TRUE,29084
TRUE,3,-1.3105825393841943,TRUE,TRUE,25772
TRUE,6,-1.3105825393841943,TRUE,FALSE,62653
TRUE,3,-1.3105825393841943,FALSE,FALSE,2166
FALSE,4,-1.3105825393841943,TRUE,TRUE,47123
TRUE,7,-1.3105825393841943,TRUE,TRUE,43455
TRUE,3,-1.3105825393841943,FALSE,FALSE,25458
TRUE,6,-1.3105825393841943,TRUE,FALSE,10617
TRUE,3,-1.3105825393841943,TRUE,TRUE,40178
TRUE,3,-1.3105825393841943,TRUE,TRUE,18009
TRUE,3,-1.3105825393841943,TRUE,FALSE,8460
FALSE,3,-1.3105825393841943,FALSE,FALSE,46977
TRUE,3,-1.3105825393841943,TRUE,TRUE,2536
TRUE,3,-1.3105825393841943,FALSE,FALSE,7808
TRUE,3,-1.3105825393841943,FALSE,FALSE,4598
FALSE,3,-1.3105825393841943,FALSE,FALSE,3816
TRUE,3,-1.3105825393841943,FALSE,TRUE,47422
TRUE,3,-1.3105825393841943,TRUE,TRUE,40182
TRUE,3,-1.3105825393841943,TRUE,TRUE,47111
TRUE,3,-1.3105825393841943,TRUE,FALSE,47456
TRUE,3,-1.3105825393841943,TRUE,FALSE,47042
TRUE,3,-1.3105825393841943,TRUE,TRUE,40002
TRUE,3,-1.3105825393841943,TRUE,FALSE,1265
FALSE,5,-1.3105825393841943,TRUE,TRUE,46715
TRUE,3,-1.3105825393841943,FALSE,TRUE,46696
TRUE,3,-1.3105825393841943,FALSE,TRUE,47014
TRUE,3,-1.3105825393841943,TRUE,TRUE,18169
TRUE,3,-1.3105825393841943,TRUE,TRUE,1000
FALSE,4,-1.3105825393841943,TRUE,TRUE,7937
TRUE,3,-1.3105825393841943,TRUE,FALSE,2128
TRUE,4,-1.3105825393841943,TRUE,FALSE,36380
TRUE,3,-1.3105825393841943,TRUE,TRUE,8637
TRUE,3,-1.3105825393841943,TRUE,FALSE,2575
TRUE,3,-1.3105825393841943,FALSE,TRUE,40308
TRUE,3,-1.3105825393841943,TRUE,TRUE,25548
TRUE,6,-1.3105825393841943,TRUE,TRUE,63728
TRUE,3,-1.3105825393841943,TRUE,TRUE,2738
FALSE,10,-1.3105825393841943,TRUE,FALSE,46703
TRUE,3,-1.3105825393841943,TRUE,TRUE,25552
TRUE,3,-1.3105825393841943,FALSE,FALSE,4585
TRUE,3,-1.3105825393841943,TRUE,FALSE,988
TRUE,3,-1.3105825393841943,TRUE,TRUE,8611
TRUE,3,-1.3105825393841943,FALSE,TRUE,1379
TRUE,3,-1.3105825393841943,TRUE,FALSE,22341
TRUE,3,-1.3105825393841943,FALSE,FALSE,47458
TRUE,3,-1.3105825393841943,TRUE,TRUE,46639
TRUE,3,-1.3105825393841943,TRUE,FALSE,47101
FALSE,3,-1.3105825393841943,FALSE,FALSE,27196
TRUE,3,-1.3105825393841943,TRUE,TRUE,46642
FALSE,3,-1.3105825393841943,TRUE,TRUE,46640
TRUE,3,-1.3105825393841943,FALSE,FALSE,18046
FALSE,3,-1.3105825393841943,TRUE,FALSE,46714
TRUE,6,-1.3105825393841943,TRUE,TRUE,31198
TRUE,3,-1.3105825393841943,TRUE,TRUE,46237
TRUE,3,-1.3105825393841943,TRUE,TRUE,18397
TRUE,3,-1.3105825393841943,TRUE,TRUE,2492
TRUE,3,-1.3105825393841943,FALSE,TRUE,9137
TRUE,3,-1.3105825393841943,TRUE,TRUE,7835
TRUE,3,-1.3105825393841943,TRUE,FALSE,18145
TRUE,3,-1.3105825393841943,TRUE,TRUE,40181
TRUE,3,-1.3105825393841943,FALSE,FALSE,46658
TRUE,3,-1.3105825393841943,FALSE,TRUE,16804
TRUE,3,-1.3105825393841943,TRUE,FALSE,47043
TRUE,4,0.1383275648880156,FALSE,FALSE,9820
TRUE,4,0.1383275648880156,FALSE,FALSE,44537
TRUE,4,0.1383275648880156,TRUE,FALSE,40179
TRUE,4,0.1383275648880156,TRUE,FALSE,46713
TRUE,4,0.1383275648880156,FALSE,FALSE,1517
TRUE,4,0.1383275648880156,TRUE,TRUE,46633
FALSE,4,0.1383275648880156,FALSE,FALSE,25787
TRUE,4,0.1383275648880156,FALSE,FALSE,7948
TRUE,4,0.1383275648880156,TRUE,FALSE,25738
TRUE,4,0.1383275648880156,TRUE,TRUE,46635
TRUE,4,0.1383275648880156,TRUE,FALSE,35978
TRUE,4,0.1383275648880156,TRUE,FALSE,25772
FALSE,5,0.1383275648880156,FALSE,FALSE,18041
TRUE,4,0.1383275648880156,FALSE,TRUE,10440
TRUE,4,0.1383275648880156,FALSE,FALSE,46720
TRUE,4,0.1383275648880156,TRUE,FALSE,10227
TRUE,4,0.1383275648880156,TRUE,FALSE,18063
TRUE,4,0.1383275648880156,TRUE,TRUE,40002
TRUE,4,0.1383275648880156,TRUE,FALSE,27288
TRUE,4,0.1383275648880156,FALSE,FALSE,47090
TRUE,4,0.1383275648880156,TRUE,FALSE,47118
TRUE,4,0.1383275648880156,TRUE,FALSE,25612
FALSE,4,0.1383275648880156,TRUE,TRUE,46637
TRUE,4,0.1383275648880156,TRUE,FALSE,27292
TRUE,4,0.1383275648880156,FALSE,FALSE,39995
TRUE,4,0.1383275648880156,TRUE,FALSE,25682
TRUE,4,0.1383275648880156,TRUE,FALSE,46682
TRUE,4,0.1383275648880156,FALSE,FALSE,1828
TRUE,4,0.1383275648880156,FALSE,TRUE,46977
TRUE,4,0.1383275648880156,TRUE,FALSE,1038
TRUE,4,0.1383275648880156,TRUE,FALSE,47111
TRUE,5,0.1383275648880156,FALSE,FALSE,8617
TRUE,4,0.1383275648880156,FALSE,FALSE,47014
TRUE,5,0.1383275648880156,FALSE,FALSE,47150
TRUE,4,0.1383275648880156,FALSE,FALSE,4635
TRUE,6,0.1383275648880156,TRUE,FALSE,62758
TRUE,5,0.1383275648880156,TRUE,FALSE,36133
FALSE,4,0.1383275648880156,TRUE,FALSE,2536
FALSE,4,0.1383275648880156,FALSE,FALSE,40183
TRUE,4,0.1383275648880156,TRUE,FALSE,25533
TRUE,4,0.1383275648880156,TRUE,FALSE,36122
TRUE,4,0.1383275648880156,TRUE,FALSE,25653
FALSE,4,0.1383275648880156,TRUE,FALSE,46702
TRUE,4,0.1383275648880156,TRUE,FALSE,18142
FALSE,4,0.1383275648880156,FALSE,FALSE,47423
TRUE,4,0.1383275648880156,TRUE,FALSE,47456
TRUE,4,0.1383275648880156,FALSE,TRUE,47151
TRUE,4,0.1383275648880156,FALSE,FALSE,45839
TRUE,4,0.1383275648880156,TRUE,FALSE,40200
TRUE,4,0.1383275648880156,FALSE,FALSE,27196
TRUE,4,0.1383275648880156,TRUE,FALSE,1265
TRUE,4,0.1383275648880156,TRUE,FALSE,18009
FALSE,4,0.1383275648880156,FALSE,TRUE,46699
TRUE,4,0.1383275648880156,FALSE,FALSE,47125
TRUE,4,0.1383275648880156,FALSE,FALSE,25458
TRUE,7,0.1383275648880156,TRUE,FALSE,18373
TRUE,4,0.1383275648880156,TRUE,TRUE,40167
TRUE,4,0.1383275648880156,TRUE,FALSE,40084
TRUE,4,0.1383275648880156,FALSE,TRUE,47441
TRUE,4,0.1383275648880156,TRUE,FALSE,40209
TRUE,4,0.1383275648880156,FALSE,TRUE,46711
TRUE,5,0.1383275648880156,TRUE,FALSE,46717
TRUE,4,0.1383275648880156,TRUE,FALSE,2128
TRUE,4,0.1383275648880156,FALSE,TRUE,46224
TRUE,4,0.1383275648880156,TRUE,FALSE,47113
TRUE,5,0.1383275648880156,TRUE,TRUE,47436
TRUE,4,0.1383275648880156,FALSE,TRUE,46696
TRUE,4,0.1383275648880156,TRUE,FALSE,14406
TRUE,4,0.1383275648880156,TRUE,TRUE,36089
TRUE,4,0.1383275648880156,TRUE,FALSE,40310
TRUE,4,0.1383275648880156,FALSE,FALSE,47106
TRUE,4,0.1383275648880156,TRUE,FALSE,25600
TRUE,4,0.1383275648880156,TRUE,FALSE,1052
TRUE,4,0.1383275648880156,TRUE,FALSE,47420
FALSE,5,0.1383275648880156,FALSE,FALSE,1379
TRUE,4,0.1383275648880156,FALSE,FALSE,22373
TRUE,4,0.1383275648880156,TRUE,TRUE,47128
TRUE,4,0.1383275648880156,TRUE,FALSE,8691
TRUE,4,0.1383275648880156,TRUE,FALSE,25898
TRUE,4,0.1383275648880156,TRUE,FALSE,46666
TRUE,4,0.1383275648880156,TRUE,FALSE,1899
FALSE,5,0.1383275648880156,FALSE,FALSE,4585
TRUE,4,0.1383275648880156,FALSE,FALSE,18046
TRUE,4,0.1383275648880156,TRUE,FALSE,40182
TRUE,4,0.1383275648880156,TRUE,FALSE,47056
TRUE,4,0.1383275648880156,TRUE,FALSE,46664
FALSE,4,0.1383275648880156,TRUE,FALSE,46714
TRUE,4,0.1383275648880156,TRUE,FALSE,46237
TRUE,4,0.1383275648880156,TRUE,FALSE,8731
TRUE,4,0.1383275648880156,TRUE,FALSE,40005
TRUE,4,0.1383275648880156,FALSE,FALSE,47124
TRUE,6,0.1383275648880156,FALSE,FALSE,33034
TRUE,4,0.1383275648880156,FALSE,FALSE,3816
TRUE,4,0.1383275648880156,TRUE,FALSE,46708
TRUE,4,0.1383275648880156,TRUE,FALSE,47439
TRUE,4,0.1383275648880156,FALSE,FALSE,1195
TRUE,4,0.1383275648880156,FALSE,FALSE,47120
TRUE,4,0.1383275648880156,TRUE,FALSE,40181
TRUE,4,0.1383275648880156,TRUE,FALSE,18342
TRUE,4,0.1383275648880156,TRUE,FALSE,46639
TRUE,4,0.1383275648880156,TRUE,FALSE,36396
TRUE,4,0.1383275648880156,TRUE,FALSE,2664
TRUE,4,0.1383275648880156,TRUE,TRUE,47159
FALSE,4,0.1383275648880156,FALSE,FALSE,47422
FALSE,4,0.1383275648880156,TRUE,FALSE,47043
TRUE,4,0.1383275648880156,TRUE,FALSE,22341
FALSE,4,0.1383275648880156,FALSE,TRUE,8069
TRUE,4,0.1383275648880156,TRUE,FALSE,18169
FALSE,6,0.021506205220963682,TRUE,FALSE,40179
TRUE,10,0.021506205220963682,TRUE,FALSE,25738
TRUE,6,0.021506205220963682,TRUE,TRUE,63521
FALSE,5,0.021506205220963682,FALSE,FALSE,44537
TRUE,6,0.021506205220963682,FALSE,FALSE,1517
TRUE,5,0.021506205220963682,FALSE,FALSE,25526
TRUE,5,0.021506205220963682,FALSE,FALSE,1993
TRUE,5,0.021506205220963682,TRUE,TRUE,40002
TRUE,5,0.021506205220963682,FALSE,FALSE,47270
FALSE,5,0.021506205220963682,FALSE,FALSE,4635
TRUE,6,0.021506205220963682,TRUE,FALSE,2536
TRUE,6,0.021506205220963682,TRUE,TRUE,47165
TRUE,5,0.021506205220963682,TRUE,FALSE,40200
TRUE,5,0.021506205220963682,FALSE,FALSE,47014
FALSE,5,0.021506205220963682,TRUE,FALSE,47148
FALSE,5,0.021506205220963682,FALSE,FALSE,47151
TRUE,6,0.021506205220963682,TRUE,TRUE,62955
TRUE,5,0.021506205220963682,FALSE,FALSE,2140
TRUE,5,0.021506205220963682,TRUE,FALSE,46641
TRUE,5,0.021506205220963682,FALSE,TRUE,47441
TRUE,6,0.021506205220963682,FALSE,FALSE,22616
TRUE,5,0.021506205220963682,TRUE,FALSE,2128
TRUE,5,0.021506205220963682,FALSE,FALSE,47115
TRUE,6,0.021506205220963682,TRUE,FALSE,47456
TRUE,5,0.021506205220963682,TRUE,FALSE,47118
TRUE,5,0.021506205220963682,TRUE,FALSE,46682
TRUE,5,0.021506205220963682,TRUE,FALSE,47420
TRUE,5,0.021506205220963682,TRUE,FALSE,18009
TRUE,5,0.021506205220963682,FALSE,FALSE,46696
FALSE,5,0.021506205220963682,FALSE,FALSE,27196
FALSE,5,0.021506205220963682,TRUE,FALSE,25533
TRUE,7,0.021506205220963682,TRUE,FALSE,27026
FALSE,5,0.021506205220963682,TRUE,FALSE,46708
TRUE,6,0.021506205220963682,TRUE,FALSE,62975
FALSE,6,0.021506205220963682,FALSE,FALSE,47135
TRUE,5,0.021506205220963682,FALSE,FALSE,45839
TRUE,7,0.021506205220963682,TRUE,FALSE,62894
TRUE,6,0.021506205220963682,TRUE,FALSE,64283
TRUE,5,0.021506205220963682,TRUE,FALSE,36380
FALSE,5,0.021506205220963682,FALSE,FALSE,39995
FALSE,5,0.021506205220963682,TRUE,FALSE,47123
TRUE,5,0.021506205220963682,TRUE,FALSE,25612
TRUE,5,0.021506205220963682,TRUE,FALSE,35978
TRUE,5,0.021506205220963682,TRUE,FALSE,25653
FALSE,6,0.021506205220963682,TRUE,FALSE,47043
TRUE,5,0.021506205220963682,TRUE,FALSE,36396
TRUE,6,0.021506205220963682,TRUE,FALSE,31700
TRUE,5,0.021506205220963682,FALSE,FALSE,47120
TRUE,5,0.021506205220963682,TRUE,FALSE,46635
TRUE,5,0.021506205220963682,TRUE,FALSE,47128
TRUE,5,0.021506205220963682,TRUE,FALSE,46666
TRUE,6,0.021506205220963682,TRUE,FALSE,24898
TRUE,6,0.021506205220963682,TRUE,TRUE,29274
TRUE,5,0.021506205220963682,FALSE,FALSE,47125
TRUE,6,0.021506205220963682,FALSE,FALSE,45450
FALSE,5,0.021506205220963682,TRUE,FALSE,46702
FALSE,5,0.021506205220963682,TRUE,FALSE,7937
FALSE,6,0.021506205220963682,TRUE,FALSE,18145
FALSE,7,0.021506205220963682,TRUE,FALSE,28032
TRUE,6,0.021506205220963682,TRUE,FALSE,62482
FALSE,5,0.021506205220963682,FALSE,FALSE,46224
FALSE,5,0.021506205220963682,TRUE,FALSE,46637
TRUE,7,0.021506205220963682,TRUE,FALSE,62952
TRUE,5,0.021506205220963682,TRUE,FALSE,29414
TRUE,5,0.021506205220963682,TRUE,FALSE,27288
FALSE,5,0.021506205220963682,FALSE,FALSE,46699
TRUE,6,0.021506205220963682,TRUE,TRUE,31739
TRUE,6,0.021506205220963682,TRUE,FALSE,29856
TRUE,5,0.021506205220963682,TRUE,FALSE,47131
TRUE,5,0.021506205220963682,FALSE,FALSE,1195
TRUE,5,0.021506205220963682,TRUE,FALSE,40167
FALSE,5,0.021506205220963682,TRUE,FALSE,39957
TRUE,6,0.021506205220963682,FALSE,TRUE,47164
FALSE,5,0.021506205220963682,TRUE,FALSE,18063
FALSE,7,0.021506205220963682,FALSE,FALSE,4598
TRUE,5,0.021506205220963682,TRUE,FALSE,8691
TRUE,5,0.021506205220963682,TRUE,TRUE,18432
TRUE,5,0.021506205220963682,TRUE,FALSE,46664
FALSE,5,0.021506205220963682,FALSE,FALSE,9820
TRUE,5,0.021506205220963682,TRUE,FALSE,36200
TRUE,7,0.021506205220963682,TRUE,FALSE,29823
TRUE,5,0.021506205220963682,TRUE,FALSE,47111
TRUE,6,0.021506205220963682,TRUE,TRUE,64436
TRUE,5,0.021506205220963682,FALSE,FALSE,10440
TRUE,5,0.021506205220963682,TRUE,FALSE,36335
TRUE,6,0.021506205220963682,TRUE,FALSE,47163
FALSE,5,0.021506205220963682,FALSE,FALSE,46977
TRUE,5,0.021506205220963682,FALSE,FALSE,47106
TRUE,5,0.021506205220963682,FALSE,FALSE,47124
TRUE,5,0.021506205220963682,TRUE,FALSE,46639
TRUE,5,0.021506205220963682,TRUE,FALSE,47159
TRUE,6,0.021506205220963682,FALSE,FALSE,16804
TRUE,5,0.021506205220963682,TRUE,FALSE,36122
TRUE,5,0.021506205220963682,TRUE,TRUE,36390
TRUE,5,0.021506205220963682,TRUE,FALSE,47439
TRUE,5,0.021506205220963682,TRUE,FALSE,18169
TRUE,5,0.021506205220963682,TRUE,FALSE,22341
FALSE,5,0.021506205220963682,TRUE,FALSE,46714
FALSE,6,-1.8162323257467807,TRUE,FALSE,47111
FALSE,9,-1.8162323257467807,FALSE,TRUE,47120
FALSE,6,-1.8162323257467807,FALSE,FALSE,47014
TRUE,6,-1.8162323257467807,TRUE,TRUE,46633
TRUE,6,-1.8162323257467807,FALSE,TRUE,47057
TRUE,6,-1.8162323257467807,FALSE,TRUE,25526
TRUE,6,-1.8162323257467807,TRUE,FALSE,46708
FALSE,7,-1.8162323257467807,FALSE,FALSE,47301
TRUE,6,-1.8162323257467807,FALSE,FALSE,47150
TRUE,8,-1.8162323257467807,FALSE,TRUE,26908
FALSE,6,-1.8162323257467807,TRUE,FALSE,47225
TRUE,6,-1.8162323257467807,FALSE,FALSE,10440
TRUE,6,-1.8162323257467807,FALSE,FALSE,1417
TRUE,6,-1.8162323257467807,FALSE,TRUE,1482
TRUE,6,-1.8162323257467807,FALSE,TRUE,25458
FALSE,6,-1.8162323257467807,FALSE,TRUE,47106
TRUE,6,-1.8162323257467807,TRUE,TRUE,25612
TRUE,6,-1.8162323257467807,FALSE,TRUE,9820
TRUE,6,-1.8162323257467807,FALSE,TRUE,47304
TRUE,7,-1.8162323257467807,TRUE,TRUE,849
TRUE,6,-1.8162323257467807,TRUE,FALSE,47128
TRUE,6,-1.8162323257467807,TRUE,TRUE,14406
TRUE,6,-1.8162323257467807,TRUE,TRUE,47285
TRUE,6,-1.8162323257467807,TRUE,FALSE,46664
TRUE,6,-1.8162323257467807,FALSE,FALSE,1993
TRUE,6,-1.8162323257467807,FALSE,TRUE,47151
TRUE,6,-1.8162323257467807,FALSE,TRUE,47125
TRUE,6,-1.8162323257467807,FALSE,TRUE,2140
TRUE,6,-1.8162323257467807,TRUE,FALSE,27288
TRUE,7,-1.8162323257467807,TRUE,TRUE,25533
FALSE,6,-1.8162323257467807,TRUE,FALSE,47123
TRUE,6,-1.8162323257467807,FALSE,FALSE,47124
TRUE,6,-1.8162323257467807,TRUE,TRUE,46715
TRUE,6,-1.8162323257467807,TRUE,FALSE,46682
TRUE,6,-1.8162323257467807,TRUE,TRUE,14205
TRUE,6,-1.8162323257467807,TRUE,TRUE,27975
TRUE,6,-1.8162323257467807,TRUE,FALSE,40002
TRUE,6,-1.8162323257467807,TRUE,FALSE,40167
TRUE,7,-1.8162323257467807,TRUE,FALSE,47113
FALSE,7,-1.8162323257467807,FALSE,TRUE,46977
TRUE,6,-1.8162323257467807,TRUE,FALSE,47148
FALSE,7,-1.8162323257467807,TRUE,FALSE,46713
TRUE,6,-1.8162323257467807,FALSE,FALSE,47441
TRUE,6,-1.8162323257467807,TRUE,TRUE,46702
TRUE,6,-1.8162323257467807,TRUE,FALSE,46717
TRUE,6,-1.8162323257467807,TRUE,TRUE,46666
TRUE,6,-1.8162323257467807,TRUE,TRUE,46635
TRUE,6,-1.8162323257467807,FALSE,FALSE,44537
TRUE,6,-1.8162323257467807,TRUE,TRUE,46645
TRUE,6,-1.8162323257467807,TRUE,TRUE,47292
FALSE,6,-1.8162323257467807,FALSE,FALSE,47423
FALSE,6,-1.8162323257467807,TRUE,TRUE,7937
TRUE,7,-1.8162323257467807,TRUE,TRUE,47131
FALSE,9,-1.8162323257467807,TRUE,FALSE,46639
TRUE,6,-1.8162323257467807,TRUE,TRUE,18432
FALSE,6,-1.8162323257467807,FALSE,TRUE,30184
FALSE,8,-1.8162323257467807,TRUE,FALSE,48356
TRUE,6,-1.8162323257467807,FALSE,TRUE,47442
TRUE,6,-1.8162323257467807,TRUE,TRUE,36390
TRUE,6,-1.8162323257467807,TRUE,TRUE,47042
TRUE,6,-1.8162323257467807,FALSE,TRUE,864
TRUE,6,-1.8162323257467807,TRUE,FALSE,47223
TRUE,6,-1.8162323257467807,FALSE,FALSE,45839
FALSE,6,-1.8162323257467807,FALSE,FALSE,1195
TRUE,6,-1.8162323257467807,TRUE,FALSE,46640
TRUE,6,-1.8162323257467807,FALSE,TRUE,47277
TRUE,6,-1.8162323257467807,TRUE,FALSE,46714
TRUE,6,-1.8162323257467807,FALSE,TRUE,47220
TRUE,6,-1.8162323257467807,TRUE,TRUE,40200
TRUE,6,-1.8162323257467807,TRUE,FALSE,47159
TRUE,6,-1.8162323257467807,TRUE,FALSE,47226
TRUE,6,-1.8162323257467807,TRUE,FALSE,40310
TRUE,6,-1.8162323257467807,TRUE,TRUE,47437
FALSE,6,-1.8162323257467807,TRUE,FALSE,46665
TRUE,6,-1.8162323257467807,TRUE,TRUE,28535
TRUE,6,-1.8162323257467807,TRUE,FALSE,36396
TRUE,6,-1.8162323257467807,TRUE,TRUE,46641
TRUE,10,-1.8162323257467807,TRUE,TRUE,63115
TRUE,6,-1.8162323257467807,FALSE,TRUE,46699
TRUE,6,-1.8162323257467807,TRUE,FALSE,46667
FALSE,6,-1.8162323257467807,FALSE,FALSE,47115
TRUE,6,-1.8162323257467807,FALSE,TRUE,46696
TRUE,6,-1.8162323257467807,TRUE,TRUE,47296
TRUE,6,-1.8162323257467807,TRUE,FALSE,36335
TRUE,6,-1.8162323257467807,FALSE,TRUE,46711
TRUE,7,-1.8162323257467807,FALSE,TRUE,47270
TRUE,6,-1.8162323257467807,FALSE,FALSE,30262
TRUE,6,-1.8162323257467807,TRUE,TRUE,63219
TRUE,7,-0.47982952339702667,TRUE,TRUE,51657
TRUE,7,-0.47982952339702667,TRUE,TRUE,10652
FALSE,7,-0.47982952339702667,FALSE,FALSE,47150
TRUE,7,-0.47982952339702667,FALSE,TRUE,47115
TRUE,8,-0.47982952339702667,TRUE,TRUE,62788
TRUE,7,-0.47982952339702667,FALSE,TRUE,30921
TRUE,7,-0.47982952339702667,TRUE,FALSE,44992
TRUE,7,-0.47982952339702667,TRUE,TRUE,18312
TRUE,7,-0.47982952339702667,TRUE,FALSE,47165
TRUE,7,-0.47982952339702667,TRUE,TRUE,46070
TRUE,9,-0.47982952339702667,TRUE,TRUE,51640
TRUE,7,-0.47982952339702667,FALSE,FALSE,47125
TRUE,7,-0.47982952339702667,FALSE,FALSE,2140
TRUE,7,-0.47982952339702667,TRUE,TRUE,63326
TRUE,7,-0.47982952339702667,TRUE,TRUE,51653
TRUE,7,-0.47982952339702667,TRUE,FALSE,46708
TRUE,7,-0.47982952339702667,TRUE,TRUE,62758
TRUE,7,-0.47982952339702667,TRUE,TRUE,32268
