LayDay,zscore_SAM,center_year,penguinseq
290,-1.0799109217794403,8,51688
287,-1.0799109217794403,8,46713
291,-1.0799109217794403,8,62824
283,-1.0799109217794403,8,28255
279,-1.0799109217794403,8,45336
282,-1.0799109217794403,8,44446
290,-1.0799109217794403,8,31198
287,-1.0799109217794403,8,46714
285,-1.0799109217794403,8,45732
282,-1.0799109217794403,8,47272
281,-1.0799109217794403,8,29417
282,-1.0799109217794403,8,63714
279,-1.0799109217794403,8,63313
278,-1.0799109217794403,8,7952
283,-1.0799109217794403,8,45775
278,-1.0799109217794403,8,28016
293,-1.0799109217794403,8,7937
283,-1.0799109217794403,8,4598
286,-1.0799109217794403,8,47150
284,-1.0799109217794403,8,47266
288,-1.0799109217794403,8,51683
284,-1.0799109217794403,8,47869
286,-1.0799109217794403,8,62482
283,-1.0799109217794403,8,63723
286,-1.0799109217794403,8,51783
295,-1.0799109217794403,8,47226
288,-1.0799109217794403,8,7948
285,-1.0799109217794403,8,46673
288,-1.0799109217794403,8,46708
288,-1.0799109217794403,8,40002
285,-1.0799109217794403,8,45911
288,-1.0799109217794403,8,47115
287,-1.0799109217794403,8,36566
285,-1.0799109217794403,8,2140
280,-1.0799109217794403,8,63154
284,-1.0799109217794403,8,47225
282,-1.0799109217794403,8,49921
285,-1.0799109217794403,8,48934
289,-1.0799109217794403,8,47167
283,-1.0799109217794403,8,47828
273,-1.0799109217794403,8,28425
285,-1.0799109217794403,8,52097
282,-1.0799109217794403,8,40200
287,-1.0799109217794403,8,49931
282,-1.0799109217794403,8,44456
285,-1.0799109217794403,8,23623
289,-1.0799109217794403,8,47220
281,-1.0799109217794403,8,64075
291,-1.0799109217794403,8,46696
283,-1.0799109217794403,8,46668
278,-1.0799109217794403,8,29664
281,-1.0799109217794403,8,63353
283,-1.0799109217794403,8,63454
282,-1.0799109217794403,8,28405
283,-1.0799109217794403,8,51744
284,-1.0799109217794403,8,47124
284,-1.0799109217794403,8,25652
284,-1.0799109217794403,8,4704
284,-1.0799109217794403,8,4489
290,-1.0799109217794403,8,47285
280,-1.0799109217794403,8,63076
281,-1.0799109217794403,8,28652
290,-1.0799109217794403,8,28716
282,-1.0799109217794403,8,62955
284,-1.0799109217794403,8,32541
284,-1.0799109217794403,8,51702
292,-1.0799109217794403,8,51983
283,-1.0799109217794403,8,63160
288,-1.0799109217794403,8,25819
281,-1.0799109217794403,8,47165
277,-1.0799109217794403,8,51722
287,-1.0799109217794403,8,9133
287,-1.0799109217794403,8,45402
284,-1.0799109217794403,8,29063
280,-1.0799109217794403,8,51882
286,-1.0799109217794403,8,46816
285,-1.0799109217794403,8,51975
282,-0.9185891120487648,9,29414
287,-0.9185891120487648,9,46703
275,-0.9185891120487648,9,48388
286,-0.9185891120487648,9,63665
288,-0.9185891120487648,9,28755
289,-0.9185891120487648,9,62726
281,-0.9185891120487648,9,30746
286,-0.9185891120487648,9,51513
288,-0.9185891120487648,9,47057
286,-0.9185891120487648,9,47352
289,-0.9185891120487648,9,63171
288,-0.9185891120487648,9,47442
290,-0.9185891120487648,9,47272
292,-0.9185891120487648,9,46665
283,-0.9185891120487648,9,52068
291,-0.9185891120487648,9,47200
287,-0.9185891120487648,9,32579
280,-0.9185891120487648,9,46070
293,-0.9185891120487648,9,46639
289,-0.9185891120487648,9,52102
283,-0.9185891120487648,9,31092
286,-0.9185891120487648,9,47164
281,-0.9185891120487648,9,47062
295,-0.9185891120487648,9,47313
281,-0.9185891120487648,9,33299
284,-0.9185891120487648,9,28504
280,-0.9185891120487648,9,46039
286,-0.9185891120487648,9,25458
281,-0.9185891120487648,9,4042
305,-0.9185891120487648,9,39995
286,-0.9185891120487648,9,26861
282,-0.9185891120487648,9,63196
284,-0.9185891120487648,9,47159
284,-0.9185891120487648,9,45857
284,-0.9185891120487648,9,51802
297,-0.9185891120487648,9,35526
292,-0.9185891120487648,9,47131
286,-0.9185891120487648,9,45686
286,-0.9185891120487648,9,28791
286,-0.9185891120487648,9,45980
291,-0.9185891120487648,9,47042
293,-0.9185891120487648,9,51698
286,-0.9185891120487648,9,36343
292,-0.9185891120487648,9,47270
296,-0.9185891120487648,9,10006
286,-0.9185891120487648,9,36560
288,-0.9185891120487648,9,23623
293,-0.9185891120487648,9,44559
286,-0.9185891120487648,9,45450
290,-0.9185891120487648,9,47235
287,-0.9185891120487648,9,16748
286,-0.9185891120487648,9,64105
286,-0.9185891120487648,9,49923
292,-0.9185891120487648,9,63104
298,-0.9185891120487648,9,46717
283,-0.9185891120487648,9,62894
269,-0.9185891120487648,9,29008
292,-0.9185891120487648,9,52093
292,-0.9185891120487648,9,30585
285,-0.9185891120487648,9,47259
292,-0.9185891120487648,9,43812
288,-0.9185891120487648,9,51611
292,-0.9185891120487648,9,46877
283,-0.9185891120487648,9,29823
284,-0.9185891120487648,9,9374
286,-0.9185891120487648,9,47362
288,-0.9185891120487648,9,46699
292,-0.9185891120487648,9,47293
296,-0.9185891120487648,9,45812
285,-0.9185891120487648,9,63714
290,-0.9185891120487648,9,47223
297,-0.9185891120487648,9,44706
296,-0.9185891120487648,9,63049
293,-0.9185891120487648,9,15951
298,-0.9185891120487648,9,52024
296,-0.9185891120487648,9,35287
288,-0.9185891120487648,9,46720
287,-0.9185891120487648,9,46702
286,-0.9185891120487648,9,50099
287,-0.9185891120487648,9,64103
284,-0.9185891120487648,9,47161
293,-0.9185891120487648,9,63728
286,-0.9185891120487648,9,47124
290,-0.9185891120487648,9,63455
298,-0.9185891120487648,9,45521
292,-0.9185891120487648,9,47111
287,-0.9185891120487648,9,63070
283,-0.9185891120487648,9,52104
282,-0.9185891120487648,9,63723
286,-0.9185891120487648,9,45775
290,-0.9185891120487648,9,28414
289,-0.9185891120487648,9,63320
288,-0.9185891120487648,9,2536
290,-0.9185891120487648,9,45860
290,-0.9185891120487648,9,47387
285,-0.9185891120487648,9,63078
287,-0.9185891120487648,9,51756
293,-0.9185891120487648,9,47436
290,-0.9185891120487648,9,28652
292,-0.9185891120487648,9,63326
298,-0.9185891120487648,9,51683
282,-0.9185891120487648,9,62497
294,-0.9185891120487648,9,27607
286,-0.9185891120487648,9,47277
295,-0.9185891120487648,9,47187
286,-0.9185891120487648,9,63279
286,-0.9185891120487648,9,51598
290,-0.9185891120487648,9,63336
292,-0.9185891120487648,9,49939
294,-0.9185891120487648,9,50101
297,-0.9185891120487648,9,46674
293,-0.9185891120487648,9,31198
293,-0.9185891120487648,9,46714
295,-0.9185891120487648,9,46676
311,-0.9185891120487648,9,51688
290,-0.9185891120487648,9,27475
302,-0.9185891120487648,9,47120
285,-0.9185891120487648,9,30921
285,-0.9185891120487648,9,28405
288,-0.9185891120487648,9,36950
284,-0.9185891120487648,9,63042
291,-0.9185891120487648,9,16938
284,-0.9185891120487648,9,63354
290,-0.9185891120487648,9,47148
287,-0.9185891120487648,9,52107
284,-0.9185891120487648,9,51685
288,-0.9185891120487648,9,47232
290,-0.9185891120487648,9,52086
287,-0.9185891120487648,9,30756
293,-0.9185891120487648,9,33034
287,-0.9185891120487648,9,47043
294,-0.9185891120487648,9,48811
278,-0.9185891120487648,9,47301
287,-0.9185891120487648,9,46713
282,-0.9185891120487648,9,45514
290,-0.9185891120487648,9,36566
294,-0.9185891120487648,9,51812
287,-0.9185891120487648,9,51998
290,-0.9185891120487648,9,52029
283,-0.9185891120487648,9,47304
295,-0.9185891120487648,9,49940
281,-0.9185891120487648,9,63076
283,-0.9185891120487648,9,52031
288,-0.9185891120487648,9,28622
298,-0.9185891120487648,9,51983
284,-0.9185891120487648,9,47128
288,-0.9185891120487648,9,22616
284,-0.9185891120487648,9,46015
294,-0.9185891120487648,9,52012
283,-0.9185891120487648,9,52097
299,-0.9185891120487648,9,18080
282,-0.9185891120487648,9,32268
286,-0.9185891120487648,9,46664
278,-0.9185891120487648,9,28425
289,-0.9185891120487648,9,44755
287,-0.9185891120487648,9,51966
292,-0.9185891120487648,9,47266
289,-0.9185891120487648,9,47106
288,-0.9185891120487648,9,48732
290,-0.9185891120487648,9,45833
269,-0.9185891120487648,9,63180
291,-0.9185891120487648,9,51786
281,-0.9185891120487648,9,63038
289,-0.9185891120487648,9,45098
290,-0.9185891120487648,9,47439
289,-0.9185891120487648,9,40318
288,-0.9185891120487648,9,47151
290,-0.9185891120487648,9,33562
279,-0.9185891120487648,9,4704
294,-0.9185891120487648,9,27975
282,-0.9185891120487648,9,29417
287,-0.9185891120487648,9,52113
286,-0.9185891120487648,9,46673
287,-0.9185891120487648,9,62788
284,-0.9185891120487648,9,45527
288,-0.9185891120487648,9,47264
286,-0.9185891120487648,9,29677
280,-0.9185891120487648,9,63353
283,-0.9185891120487648,9,63154
286,-0.9185891120487648,9,51528
289,-0.9185891120487648,9,44446
284,-0.9185891120487648,9,52039
291,-0.9185891120487648,9,51955
294,-0.9185891120487648,9,47220
287,-0.9185891120487648,9,47150
289,-0.9185891120487648,9,47008
291,-0.9185891120487648,9,52032
290,-0.9185891120487648,9,51783
290,-0.9185891120487648,9,51784
285,-0.9185891120487648,9,44456
290,-0.9185891120487648,9,48934
288,-0.9185891120487648,9,47225
305,-0.9185891120487648,9,47385
286,-0.9185891120487648,9,48842
287,-0.9185891120487648,9,25652
293,-0.9185891120487648,9,46635
292,-0.9185891120487648,9,47902
307,-0.9185891120487648,9,44405
290,-0.9185891120487648,9,51804
296,-0.9185891120487648,9,63691
292,-0.9185891120487648,9,64040
284,-0.9185891120487648,9,63313
292,-0.9185891120487648,9,63452
289,-0.9185891120487648,9,51744
290,-0.9185891120487648,9,49921
298,-0.9185891120487648,9,47226
299,-0.9185891120487648,9,46194
286,-0.9185891120487648,9,16804
308,-0.9185891120487648,9,51688
280,-0.9185891120487648,9,45685
290,-0.9185891120487648,9,64075
289,-0.9185891120487648,9,29063
278,-0.9185891120487648,9,47056
279,-0.9185891120487648,9,46031
289,-0.9185891120487648,9,51721
291,-0.9185891120487648,9,61594
285,-0.9185891120487648,9,52059
286,-0.9185891120487648,9,46715
286,-0.9185891120487648,9,49931
293,-0.9185891120487648,9,47285
293,-0.9185891120487648,9,46696
293,-0.9185891120487648,9,52023
280,-0.9185891120487648,9,63447
288,-0.9185891120487648,9,64047
298,-0.9185891120487648,9,40002
291,-0.9185891120487648,9,51994
292,-0.9185891120487648,9,46668
290,-0.9185891120487648,9,45911
285,-0.9185891120487648,9,25819
282,-0.9185891120487648,9,9133
300,-0.9185891120487648,9,30806
290,-0.9185891120487648,9,51882
289,-0.9185891120487648,9,28554
296,-0.9185891120487648,9,30572
282,-0.9185891120487648,9,47296
286,-0.9185891120487648,9,51722
292,-0.9185891120487648,9,45992
289,-0.9185891120487648,9,51975
280,-0.9185891120487648,9,47828
286,-0.9185891120487648,9,63160
287,-0.9185891120487648,9,32541
298,-0.9185891120487648,9,47167
292,-0.9185891120487648,9,45402
279,-0.9185891120487648,9,63325
297,-0.9185891120487648,9,46816
288,0.6056238488548581,10,46703
287,0.6056238488548581,10,47442
293,0.6056238488548581,10,62726
291,0.6056238488548581,10,63714
297,0.6056238488548581,10,46665
283,0.6056238488548581,10,31092
286,0.6056238488548581,10,28755
288,0.6056238488548581,10,63665
314,0.6056238488548581,10,39995
291,0.6056238488548581,10,47387
292,0.6056238488548581,10,27556
287,0.6056238488548581,10,62788
283,0.6056238488548581,10,52113
281,0.6056238488548581,10,33299
289,0.6056238488548581,10,62336
280,0.6056238488548581,10,36560
286,0.6056238488548581,10,28504
284,0.6056238488548581,10,46070
283,0.6056238488548581,10,47200
295,0.6056238488548581,10,47042
293,0.6056238488548581,10,30491
289,0.6056238488548581,10,53007
291,0.6056238488548581,10,10652
286,0.6056238488548581,10,48115
290,0.6056238488548581,10,45450
284,0.6056238488548581,10,30417
289,0.6056238488548581,10,32579
284,0.6056238488548581,10,45775
291,0.6056238488548581,10,45860
290,0.6056238488548581,10,35287
287,0.6056238488548581,10,28016
290,0.6056238488548581,10,17691
291,0.6056238488548581,10,63336
283,0.6056238488548581,10,45839
289,0.6056238488548581,10,46635
286,0.6056238488548581,10,64105
287,0.6056238488548581,10,47265
269,0.6056238488548581,10,29008
309,0.6056238488548581,10,4042
292,0.6056238488548581,10,9820
275,0.6056238488548581,10,48388
300,0.6056238488548581,10,22616
290,0.6056238488548581,10,28622
285,0.6056238488548581,10,47159
285,0.6056238488548581,10,47128
280,0.6056238488548581,10,63454
290,0.6056238488548581,10,46877
286,0.6056238488548581,10,47207
285,0.6056238488548581,10,30756
290,0.6056238488548581,10,63326
296,0.6056238488548581,10,47187
285,0.6056238488548581,10,47277
289,0.6056238488548581,10,52102
292,0.6056238488548581,10,47223
288,0.6056238488548581,10,28791
286,0.6056238488548581,10,47352
285,0.6056238488548581,10,47270
291,0.6056238488548581,10,47057
282,0.6056238488548581,10,28425
284,0.6056238488548581,10,17726
285,0.6056238488548581,10,47438
287,0.6056238488548581,10,47362
288,0.6056238488548581,10,52093
285,0.6056238488548581,10,47272
285,0.6056238488548581,10,28554
292,0.6056238488548581,10,29423
285,0.6056238488548581,10,25458
292,0.6056238488548581,10,47439
293,0.6056238488548581,10,44706
290,0.6056238488548581,10,51803
294,0.6056238488548581,10,45812
290,0.6056238488548581,10,46639
287,0.6056238488548581,10,36343
292,0.6056238488548581,10,46668
287,0.6056238488548581,10,47113
288,0.6056238488548581,10,47150
284,0.6056238488548581,10,48732
285,0.6056238488548581,10,47131
289,0.6056238488548581,10,46720
286,0.6056238488548581,10,32268
291,0.6056238488548581,10,47135
286,0.6056238488548581,10,29414
283,0.6056238488548581,10,51998
287,0.6056238488548581,10,44992
286,0.6056238488548581,10,45857
300,0.6056238488548581,10,62935
290,0.6056238488548581,10,43812
289,0.6056238488548581,10,45098
294,0.6056238488548581,10,52031
286,0.6056238488548581,10,63042
295,0.6056238488548581,10,47226
292,0.6056238488548581,10,51983
282,0.6056238488548581,10,63354
290,0.6056238488548581,10,47293
300,0.6056238488548581,10,44501
284,0.6056238488548581,10,47296
289,0.6056238488548581,10,52086
284,0.6056238488548581,10,29728
291,0.6056238488548581,10,47235
290,0.6056238488548581,10,48811
293,0.6056238488548581,10,44559
290,0.6056238488548581,10,47437
282,0.6056238488548581,10,28678
288,0.6056238488548581,10,48842
289,0.6056238488548581,10,51611
283,0.6056238488548581,10,29823
290,0.6056238488548581,10,46676
282,0.6056238488548581,10,63196
296,0.6056238488548581,10,45521
291,0.6056238488548581,10,46663
292,0.6056238488548581,10,51955
288,0.6056238488548581,10,63452
285,0.6056238488548581,10,49921
296,0.6056238488548581,10,47313
287,0.6056238488548581,10,46699
285,0.6056238488548581,10,41088
282,0.6056238488548581,10,46015
299,0.6056238488548581,10,46846
282,0.6056238488548581,10,47056
293,0.6056238488548581,10,44755
284,0.6056238488548581,10,47106
284,0.6056238488548581,10,62497
283,0.6056238488548581,10,30506
290,0.6056238488548581,10,52024
290,0.6056238488548581,10,45686
286,0.6056238488548581,10,63279
291,0.6056238488548581,10,50101
296,0.6056238488548581,10,10006
288,0.6056238488548581,10,33562
292,0.6056238488548581,10,45336
285,0.6056238488548581,10,52059
300,0.6056238488548581,10,47166
297,0.6056238488548581,10,47111
282,0.6056238488548581,10,29417
285,0.6056238488548581,10,30921
284,0.6056238488548581,10,63160
292,0.6056238488548581,10,51802
290,0.6056238488548581,10,47275
285,0.6056238488548581,10,63078
291,0.6056238488548581,10,63171
287,0.6056238488548581,10,47220
288,0.6056238488548581,10,28652
289,0.6056238488548581,10,51966
293,0.6056238488548581,10,40310
283,0.6056238488548581,10,52039
288,0.6056238488548581,10,29540
280,0.6056238488548581,10,45324
282,0.6056238488548581,10,44436
283,0.6056238488548581,10,62894
287,0.6056238488548581,10,49931
288,0.6056238488548581,10,47124
285,0.6056238488548581,10,47199
295,0.6056238488548581,10,46714
292,0.6056238488548581,10,51688
303,0.6056238488548581,10,56516
286,0.6056238488548581,10,45980
293,0.6056238488548581,10,46816
284,0.6056238488548581,10,45527
289,0.6056238488548581,10,46715
295,0.6056238488548581,10,40002
292,0.6056238488548581,10,49939
287,0.6056238488548581,10,51513
289,0.6056238488548581,10,52107
296,0.6056238488548581,10,45909
295,0.6056238488548581,10,46717
291,0.6056238488548581,10,49923
284,0.6056238488548581,10,51721
290,0.6056238488548581,10,49929
269,0.6056238488548581,10,63180
286,0.6056238488548581,10,16748
292,0.6056238488548581,10,47879
288,0.6056238488548581,10,45911
287,0.6056238488548581,10,51974
285,0.6056238488548581,10,25652
297,0.6056238488548581,10,56512
290,0.6056238488548581,10,16804
292,0.6056238488548581,10,52104
285,0.6056238488548581,10,63070
286,0.6056238488548581,10,63313
291,0.6056238488548581,10,28405
296,0.6056238488548581,10,51882
293,0.6056238488548581,10,28716
294,0.6056238488548581,10,28414
289,0.6056238488548581,10,63320
287,0.6056238488548581,10,47101
289,0.6056238488548581,10,51756
285,0.6056238488548581,10,46702
290,0.6056238488548581,10,49940
288,0.6056238488548581,10,47266
294,0.6056238488548581,10,63104
295,0.6056238488548581,10,51839
282,0.6056238488548581,10,46039
289,0.6056238488548581,10,51784
286,0.6056238488548581,10,46928
302,0.6056238488548581,10,30572
290,0.6056238488548581,10,47165
290,0.6056238488548581,10,45992
284,0.6056238488548581,10,63447
286,0.6056238488548581,10,48649
292,0.6056238488548581,10,51685
287,0.6056238488548581,10,32541
288,0.6056238488548581,10,45402
281,0.6056238488548581,10,63076
282,0.6056238488548581,10,36950
287,0.6056238488548581,10,47148
299,0.6056238488548581,10,18080
289,0.6056238488548581,10,46693
295,0.6056238488548581,10,51683
285,0.6056238488548581,10,51783
287,0.6056238488548581,10,51804
286,0.6056238488548581,10,63723
291,0.6056238488548581,10,44446
280,0.6056238488548581,10,47164
294,0.6056238488548581,10,51786
285,0.6056238488548581,10,48356
289,0.6056238488548581,10,44811
284,0.6056238488548581,10,9133
289,0.6056238488548581,10,64103
289,0.6056238488548581,10,46696
292,0.6056238488548581,10,52097
281,0.6056238488548581,10,47304
284,0.6056238488548581,10,51528
288,0.6056238488548581,10,64075
290,0.6056238488548581,10,64040
280,0.6056238488548581,10,51722
285,0.6056238488548581,10,44456
286,0.6056238488548581,10,23623
289,0.6056238488548581,10,47264
282,0.6056238488548581,10,47301
290,0.6056238488548581,10,47285
285,0.6056238488548581,10,46713
294,0.6056238488548581,10,63691
296,0.6056238488548581,10,47120
295,0.6056238488548581,10,29281
292,0.6056238488548581,10,47167
291,0.6056238488548581,10,28032
284,0.6056238488548581,10,47008
292,0.6056238488548581,10,51994
293,0.6056238488548581,10,47869
288,0.6056238488548581,10,10710
288,0.6056238488548581,10,46664
289,0.6056238488548581,10,40318
284,0.6056238488548581,10,51744
284,0.6056238488548581,10,64047
292,0.6056238488548581,10,47161
281,0.6056238488548581,10,47225
287,0.6056238488548581,10,27975
295,0.6056238488548581,10,51812
295,0.6056238488548581,10,47436
287,0.6056238488548581,10,52023
290,0.6056238488548581,10,63049
294,0.6056238488548581,10,52032
283,0.6056238488548581,10,63154
294,0.6056238488548581,10,47902
295,0.6056238488548581,10,51975
281,0.6056238488548581,10,47232
309,0.6056238488548581,10,63038
285,0.6056238488548581,10,25819
293,0.6056238488548581,10,51702
295,0.6056238488548581,10,15951
285,0.6056238488548581,10,52029
292,0.6056238488548581,10,44405
298,0.24404048221713723,11,47057
291,0.24404048221713723,11,25458
286,0.24404048221713723,11,46070
292,0.24404048221713723,11,63665
295,0.24404048221713723,11,15951
285,0.24404048221713723,11,29417
289,0.24404048221713723,11,46703
286,0.24404048221713723,11,32268
292,0.24404048221713723,11,51513
290,0.24404048221713723,11,52113
291,0.24404048221713723,11,32579
293,0.24404048221713723,11,47265
292,0.24404048221713723,11,28755
294,0.24404048221713723,11,63691
286,0.24404048221713723,11,45324
297,0.24404048221713723,11,62726
288,0.24404048221713723,11,47272
283,0.24404048221713723,11,41088
286,0.24404048221713723,11,28504
295,0.24404048221713723,11,47111
286,0.24404048221713723,11,47270
293,0.24404048221713723,11,52107
284,0.24404048221713723,11,47128
288,0.24404048221713723,11,56450
291,0.24404048221713723,11,29274
305,0.24404048221713723,11,52024
297,0.24404048221713723,11,47313
295,0.24404048221713723,11,40310
304,0.24404048221713723,11,62935
290,0.24404048221713723,11,47135
298,0.24404048221713723,11,47437
294,0.24404048221713723,11,63326
304,0.24404048221713723,11,22616
288,0.24404048221713723,11,29728
291,0.24404048221713723,11,47293
289,0.24404048221713723,11,43812
299,0.24404048221713723,11,46676
293,0.24404048221713723,11,10652
294,0.24404048221713723,11,45860
293,0.24404048221713723,11,30756
283,0.24404048221713723,11,63354
289,0.24404048221713723,11,23623
292,0.24404048221713723,11,29540
293,0.24404048221713723,11,10006
284,0.24404048221713723,11,47159
292,0.24404048221713723,11,45686
305,0.24404048221713723,11,10710
296,0.24404048221713723,11,16804
289,0.24404048221713723,11,51721
277,0.24404048221713723,11,47301
288,0.24404048221713723,11,46702
289,0.24404048221713723,11,45980
284,0.24404048221713723,11,47304
294,0.24404048221713723,11,51611
291,0.24404048221713723,11,44706
299,0.24404048221713723,11,47008
286,0.24404048221713723,11,63042
292,0.24404048221713723,11,46639
299,0.24404048221713723,11,52104
293,0.24404048221713723,11,47101
300,0.24404048221713723,11,47223
288,0.24404048221713723,11,63104
288,0.24404048221713723,11,45450
284,0.24404048221713723,11,64105
286,0.24404048221713723,11,47131
299,0.24404048221713723,11,52097
292,0.24404048221713723,11,28791
302,0.24404048221713723,11,46717
289,0.24404048221713723,11,29414
288,0.24404048221713723,11,28414
288,0.24404048221713723,11,51994
283,0.24404048221713723,11,29823
288,0.24404048221713723,11,47902
280,0.24404048221713723,11,62497
290,0.24404048221713723,11,52068
288,0.24404048221713723,11,52029
291,0.24404048221713723,11,47362
293,0.24404048221713723,11,63070
284,0.24404048221713723,11,47352
288,0.24404048221713723,11,51955
291,0.24404048221713723,11,30921
290,0.24404048221713723,11,29423
292,0.24404048221713723,11,52031
296,0.24404048221713723,11,40002
295,0.24404048221713723,11,47148
290,0.24404048221713723,11,47387
292,0.24404048221713723,11,63078
286,0.24404048221713723,11,63454
298,0.24404048221713723,11,56478
294,0.24404048221713723,11,46877
281,0.24404048221713723,11,28425
297,0.24404048221713723,11,44755
289,0.24404048221713723,11,47150
287,0.24404048221713723,11,51966
283,0.24404048221713723,11,30506
284,0.24404048221713723,11,17691
291,0.24404048221713723,11,51598
287,0.24404048221713723,11,48356
288,0.24404048221713723,11,46713
291,0.24404048221713723,11,51685
295,0.24404048221713723,11,56495
306,0.24404048221713723,11,29281
288,0.24404048221713723,11,44436
284,0.24404048221713723,11,48842
285,0.24404048221713723,11,45839
293,0.24404048221713723,11,27975
296,0.24404048221713723,11,51688
288,0.24404048221713723,11,56483
288,0.24404048221713723,11,45527
288,0.24404048221713723,11,47385
284,0.24404048221713723,11,45775
290,0.24404048221713723,11,56436
286,0.24404048221713723,11,36950
283,0.24404048221713723,11,46015
288,0.24404048221713723,11,49921
294,0.24404048221713723,11,51983
294,0.24404048221713723,11,52012
284,0.24404048221713723,11,53007
284,0.24404048221713723,11,58897
285,0.24404048221713723,11,28032
290,0.24404048221713723,11,49923
290,0.24404048221713723,11,9374
290,0.24404048221713723,11,47043
291,0.24404048221713723,11,47277
290,0.24404048221713723,11,47235
292,0.24404048221713723,11,48811
295,0.24404048221713723,11,46665
289,0.24404048221713723,11,63279
292,0.24404048221713723,11,28678
293,0.24404048221713723,11,47165
298,0.24404048221713723,11,49931
285,0.24404048221713723,11,63196
295,0.24404048221713723,11,47259
285,0.24404048221713723,11,47200
298,0.24404048221713723,11,29911
284,0.24404048221713723,11,63160
294,0.24404048221713723,11,46699
288,0.24404048221713723,11,56496
280,0.24404048221713723,11,50099
293,0.24404048221713723,11,46846
299,0.24404048221713723,11,49940
286,0.24404048221713723,11,47232
289,0.24404048221713723,11,47062
300,0.24404048221713723,11,30262
288,0.24404048221713723,11,51783
297,0.24404048221713723,11,49929
290,0.24404048221713723,11,46633
286,0.24404048221713723,11,47225
288,0.24404048221713723,11,52039
297,0.24404048221713723,11,44559
294,0.24404048221713723,11,63336
290,0.24404048221713723,11,64047
296,0.24404048221713723,11,46696
287,0.24404048221713723,11,47199
298,0.24404048221713723,11,46714
290,0.24404048221713723,11,45402
291,0.24404048221713723,11,51802
290,0.24404048221713723,11,63452
291,0.24404048221713723,11,62955
302,0.24404048221713723,11,47226
283,0.24404048221713723,11,47264
285,0.24404048221713723,11,47164
297,0.24404048221713723,11,63714
294,0.24404048221713723,11,45812
291,0.24404048221713723,11,64103
293,0.24404048221713723,11,47296
293,0.24404048221713723,11,47220
296,0.24404048221713723,11,51683
295,0.24404048221713723,11,51804
297,0.24404048221713723,11,47187
297,0.24404048221713723,11,47259
293,0.24404048221713723,11,52102
291,0.24404048221713723,11,51784
294,0.24404048221713723,11,46720
291,0.24404048221713723,11,40318
286,0.24404048221713723,11,63447
290,0.24404048221713723,11,51998
293,0.24404048221713723,11,51756
298,0.24404048221713723,11,47275
290,0.24404048221713723,11,51786
294,0.24404048221713723,11,51812
292,0.24404048221713723,11,45909
290,0.24404048221713723,11,51882
289,0.24404048221713723,11,51744
289,0.24404048221713723,11,45992
299,0.24404048221713723,11,47106
284,0.24404048221713723,11,46039
299,0.24404048221713723,11,47042
286,0.24404048221713723,11,63723
284,0.24404048221713723,11,47828
290,0.24404048221713723,11,46664
298,0.24404048221713723,11,47436
293,0.24404048221713723,11,47869
288,0.24404048221713723,11,56512
296,0.24404048221713723,11,46635
294,0.24404048221713723,11,51615
292,0.24404048221713723,11,52039
291,0.24404048221713723,11,46816
280,0.24404048221713723,11,9133
292,0.24404048221713723,11,47879
300,0.24404048221713723,11,47168
291,0.24404048221713723,11,52086
286,0.24404048221713723,11,51528
283,0.24404048221713723,11,31092
284,0.24404048221713723,11,51885
277,0.24404048221713723,11,47056
290,0.24404048221713723,11,25652
292,0.24404048221713723,11,47285
286,0.24404048221713723,11,48649
298,0.24404048221713723,11,56516
290,0.24404048221713723,11,62788
293,0.24404048221713723,11,51702
288,0.24404048221713723,11,28652
290,0.24404048221713723,11,47124
292,0.24404048221713723,11,44456
291,0.24404048221713723,11,33034
290,0.24404048221713723,11,48732
287,0.24404048221713723,11,52059
298,0.24404048221713723,11,48934
294,0.24404048221713723,11,45911
298,0.24404048221713723,11,47167
290,0.24404048221713723,11,32541
290,0.24404048221713723,11,2994
298,0.24404048221713723,11,46663
295,0.24404048221713723,11,47266
288,0.24404048221713723,11,64075
293,0.24404048221713723,11,51974
293,0.24404048221713723,11,52023
301,0.24404048221713723,11,47113
283,0.24404048221713723,11,62894
295,0.24404048221713723,11,52093
289,0.24404048221713723,11,64040
283,0.24404048221713723,11,63154
297,0.24404048221713723,11,28405
280,0.24404048221713723,11,51722
290,0.8782020790894476,12,46639
282,0.8782020790894476,12,63354
296,0.8782020790894476,12,63665
289,0.8782020790894476,12,47265
288,0.8782020790894476,12,29423
296,0.8782020790894476,12,45860
280,0.8782020790894476,12,63454
287,0.8782020790894476,12,47159
282,0.8782020790894476,12,45775
295,0.8782020790894476,12,62955
288,0.8782020790894476,12,49931
288,0.8782020790894476,12,63320
289,0.8782020790894476,12,10652
292,0.8782020790894476,12,47008
292,0.8782020790894476,12,45812
281,0.8782020790894476,12,33299
284,0.8782020790894476,12,36343
284,0.8782020790894476,12,46070
283,0.8782020790894476,12,47060
284,0.8782020790894476,12,25458
286,0.8782020790894476,12,64105
288,0.8782020790894476,12,63104
293,0.8782020790894476,12,47151
282,0.8782020790894476,12,46015
296,0.8782020790894476,12,63078
283,0.8782020790894476,12,51685
287,0.8782020790894476,12,47200
284,0.8782020790894476,12,49921
295,0.8782020790894476,12,40002
286,0.8782020790894476,12,28414
290,0.8782020790894476,12,48811
286,0.8782020790894476,12,46699
288,0.8782020790894476,12,47387
286,0.8782020790894476,12,48649
